chr1	11861	14361	-
chr1	11906	14361	-
chr1	759085	761585	-
chr1	858620	861120	+
chr1	877082	879582	-
chr1	893466	895966	+
chr1	901099	901876	+
chr1	931841	934341	-
chr1	946346	948846	+
chr1	953002	955502	+
chr1	1014697	1017197	-
chr1	1144205	1146705	-
chr1	1149787	1152287	-
chr1	1165128	1167628	+
chr1	1186791	1189291	-
chr1	1213315	1215815	+
chr1	1225263	1227763	-
chr1	1241493	1243993	+
chr1	1268157	1270657	-
chr1	1285570	1288070	-
chr1	1306609	1309109	-
chr1	1318590	1321090	-
chr1	1334775	1337275	-
chr1	1351299	1353799	-
chr1	1368402	1370902	+
chr1	1382568	1385068	+
chr1	1405538	1407163	+
chr1	1445022	1447522	+
chr1	1467657	1470157	-
chr1	1475740	1477052	-
chr1	1548294	1550794	+
chr1	1568599	1571099	-
chr1	1656323	1658823	-
chr1	1680170	1682670	-
chr1	1714224	1716724	-
chr1	2157633	2160133	+
chr1	2250195	2252695	-
chr1	2320713	2323213	+
chr1	2333740	2336240	-
chr1	2405253	2407753	+
chr1	2437474	2439974	-
chr1	2485304	2487804	+
chr1	2485304	2487804	+
chr1	2515688	2518188	+
chr1	3368646	3371146	+
chr1	3402005	3404505	-
chr1	3539055	3541555	+
chr1	3544830	3547330	-
chr1	3650047	3652547	-
chr1	3686851	3689351	+
chr1	3694283	3696783	-
chr1	3726144	3728644	-
chr1	3771344	3773844	+
chr1	3803196	3805696	-
chr1	5920369	5922869	-
chr1	6103480	6105980	+
chr1	6242579	6245079	-
chr1	6263688	6266188	+
chr1	6278752	6281252	-
chr1	6304905	6307405	-
chr1	6321831	6324331	-
chr1	6518713	6521213	-
chr1	6578906	6581406	-
chr1	6637562	6640062	+
chr1	6648283	6650783	-
chr1	6671255	6673755	+
chr1	6684093	6685209	+
chr1	6691727	6694227	-
chr1	6842883	6845383	+
chr1	7829766	7831328	+
chr1	7842213	7844713	+
chr1	8019213	8021713	+
chr1	8069278	8071778	-
chr1	8381889	8384389	+
chr1	8409963	8412463	-
chr1	8918558	8921058	-
chr1	8936393	8938893	+
chr1	9161975	9164475	-
chr1	9292362	9294862	+
chr1	9350440	9352940	+
chr1	9597027	9599527	+
chr1	9646431	9648931	+
chr1	9709289	9711789	+
chr1	9786578	9789078	-
chr1	9905833	9908333	-
chr1	9987275	9989775	-
chr1	10000985	10003485	+
chr1	10054754	10057254	+
chr1	10090540	10093040	+
chr1	10268263	10270763	+
chr1	10456584	10459084	+
chr1	10518102	10520602	-
chr1	10532502	10535002	+
chr1	10694165	10696665	-
chr1	11070178	11072678	+
chr1	11084079	11086579	-
chr1	11112148	11114648	-
chr1	11124175	11126675	-
chr1	11164087	11166587	-
chr1	11201454	11203954	+
chr1	11246845	11249345	+
chr1	11330754	11333254	+
chr1	11705917	11708417	-
chr1	11712413	11714913	+
chr1	11723384	11724149	+
chr1	11732036	11734536	-
chr1	11793641	11796141	+
chr1	11843286	11845786	-
chr1	11863652	11866152	+
chr1	11977144	11979644	-
chr1	11992223	11994723	+
chr1	12037737	12040237	+
chr1	12076798	12079298	+
chr1	12224559	12227059	+
chr1	12287612	12290112	+
chr1	12625438	12627938	-
chr1	13907751	13910251	+
chr1	14028849	14031349	+
chr1	14922712	14925212	+
chr1	15435810	15438310	-
chr1	15477728	15480228	+
chr1	15733890	15736390	+
chr1	15815395	15817895	-
