chr1	29370	31870	-
chr1	762902	765402	-
chr1	879961	882461	+
chr1	894679	897179	-
chr1	901099	901876	+
chr1	910484	912984	+
chr1	935552	938052	-
chr1	949919	952419	+
chr1	991499	993999	+
chr1	1051736	1054236	-
chr1	1149548	1152048	-
chr1	1167447	1169947	-
chr1	1170420	1172920	+
chr1	1209234	1211734	-
chr1	1227409	1229909	+
chr1	1243269	1245769	-
chr1	1247057	1249557	+
chr1	1284492	1286992	-
chr1	1293915	1296415	-
chr1	1310562	1313062	-
chr1	1334718	1337218	-
chr1	1342693	1345193	-
chr1	1356824	1359324	-
chr1	1378262	1380762	+
chr1	1405538	1407163	+
chr1	1431582	1434082	+
chr1	1470067	1472567	+
chr1	1475740	1477052	-
chr1	1510262	1512762	-
chr1	1565990	1568490	+
chr1	1655775	1658275	-
chr1	1677438	1679938	-
chr1	1711508	1714008	-
chr1	1822526	1825026	-
chr1	2241652	2244152	+
chr1	2322993	2325493	-
chr1	2322993	2325493	-
chr1	2336885	2339385	+
chr1	2344010	2346510	-
chr1	2436964	2439464	+
chr1	2458035	2460535	-
chr1	2495267	2497688	+
chr1	2495267	2497767	+
chr1	2522908	2525408	+
chr1	3397677	3400177	+
chr1	3528059	3530559	-
chr1	3546694	3549194	+
chr1	3566671	3569171	-
chr1	3663937	3666437	-
chr1	3692546	3695046	+
chr1	3713068	3715568	-
chr1	3773797	3776297	-
chr1	3801993	3804493	+
chr1	3816857	3819357	-
chr1	6052533	6055033	-
chr1	6161253	6163753	+
chr1	6259679	6262179	-
chr1	6281359	6283859	+
chr1	6296044	6298544	-
chr1	6321035	6323535	-
chr1	6453826	6456326	-
chr1	6545529	6548029	-
chr1	6614658	6617158	-
chr1	6649340	6651840	+
chr1	6662929	6665429	-
chr1	6684093	6685209	+
chr1	6693642	6696142	+
chr1	6761966	6764466	-
chr1	7829766	7831328	+
chr1	7841492	7843992	+
chr1	7905237	7907737	+
chr1	8045342	8047842	+
chr1	8086393	8088893	-
chr1	8404227	8406727	+
chr1	8877699	8880199	-
chr1	8939151	8941651	-
chr1	8939943	8942443	+
chr1	9189250	9191729	-
chr1	9189250	9191750	-
chr1	9331394	9333894	+
chr1	9429590	9432090	+
chr1	9642831	9645331	+
chr1	9674935	9677435	+
chr1	9789172	9791672	+
chr1	9884550	9887050	-
chr1	9970316	9972816	-
chr1	10002840	10005340	-
chr1	10045556	10048056	+
chr1	10076078	10078578	+
chr1	10241296	10243796	+
chr1	10441661	10444161	+
chr1	10480201	10482701	+
chr1	10532613	10535113	-
chr1	10690815	10693315	+
chr1	10856733	10859233	-
chr1	11085549	11088049	+
chr1	11107296	11109796	-
chr1	11120091	11122591	-
chr1	11159938	11162438	-
chr1	11209595	11212095	+
chr1	11256038	11258538	+
chr1	11322608	11325108	-
chr1	11348491	11350991	+
chr1	11714888	11717388	-
chr1	11723384	11724149	+
chr1	11734409	11736909	+
chr1	11751678	11754178	-
chr1	11810828	11813328	+
chr1	11866160	11868660	-
chr1	11903201	11905701	+
chr1	11986485	11988985	-
chr1	12035599	12038099	+
chr1	12073572	12076072	+
chr1	12092106	12094606	+
chr1	12269277	12271777	+
chr1	12572098	12574598	+
chr1	12677820	12680320	-
chr1	13944452	13946952	+
chr1	14151574	14154074	+
chr1	15444544	15447044	+
chr1	15478960	15481460	-
chr1	15546974	15549474	+
chr1	15756839	15759339	+
chr1	15850940	15853440	-
chr1	15898228	15900728	+
chr1	15987552	15990052	+
chr1	16061264	16062808	+
chr1	16067884	16070384	+
chr1	16113084	16115584	+
chr1	16134194	16136694	-
chr1	16174642	16177142	-
chr1	16266950	16269450	+
chr1	16302627	16305127	-
chr1	16345285	16347785	-
chr1	16482582	16485082	-
chr1	16539104	16541604	-
chr1	16563659	16566159	-
chr1	16678948	16681448	-
chr1	16724643	16727143	+
chr1	16786584	16789084	+
chr1	16819196	16821696	-
chr1	16940100	16942600	-
chr1	16959841	16962341	-
chr1	16976915	16979415	+
chr1	17299474	17301974	+
chr1	17307173	17309673	-
chr1	17338423	17340923	-
chr1	17380665	17383165	-
chr1	17610727	17613227	+
chr1	17765059	17767559	-
chr1	18024370	18026870	+
chr1	18704977	18707477	+
chr1	19229293	19230773	-
chr1	19282826	19285326	-
chr1	19536746	19539246	-
chr1	19578053	19580553	-
chr1	19586622	19589122	+
chr1	19638640	19641140	-
chr1	19655794	19658294	+
chr1	19812066	19814566	-
chr1	19956315	19958815	+
chr1	19984949	19987449	+
chr1	20126410	20128910	-
chr1	20239437	20241937	+
chr1	20306932	20309432	-
chr1	20418394	20420894	+
chr1	20476879	20479379	+
chr1	20519942	20522442	+
chr1	20812728	20815228	-
chr1	20834674	20837174	-
chr1	20945400	20947900	+
chr1	20978004	20980504	+
chr1	20988037	20990537	-
chr1	21113181	21115681	-
chr1	21503381	21505881	-
chr1	21616766	21619266	-
chr1	21811393	21813893	+
chr1	21904905	21907405	+
chr1	22109688	22112188	-
chr1	22151714	22154214	+
chr1	22263750	22266250	-
chr1	22357715	22360215	+
chr1	22419436	22421936	+
chr1	22469519	22472019	-
chr1	22857650	22860150	+
chr1	22966175	22968675	+
chr1	22974603	22977103	+
chr1	22988029	22990529	+
chr1	23241823	23244323	+
chr1	23410184	23412684	+
chr1	23495517	23498017	-
chr1	23670853	23673353	-
chr1	23694879	23697379	-
chr1	23751261	23753761	-
chr1	23810750	23813250	-
chr1	23886285	23888785	-
chr1	24022915	24025415	+
chr1	24114722	24117222	+
chr1	24122029	24124529	+
chr1	24126060	24128366	-
chr1	24151949	24154449	-
chr1	24194859	24197359	-
chr1	24289949	24292449	+
chr1	24306953	24309453	-
chr1	24690970	24693470	+
chr1	24799473	24801973	+
chr1	24863510	24866010	+
chr1	24999772	25002272	+
chr1	25170815	25173315	+
chr1	25256770	25259270	-
chr1	25559013	25561513	-
chr1	25688852	25691352	+
chr1	25826698	25829198	+
chr1	25895377	25897877	+
chr1	26111258	26113758	+
chr1	26159433	26161933	+
chr1	26197744	26200244	-
chr1	26232993	26235493	-
chr1	26324648	26327148	-
chr1	26394125	26396625	-
chr1	26452039	26454539	+
chr1	26489119	26491619	+
chr1	26516375	26518875	+
chr1	26605299	26606212	+
chr1	26608013	26610513	+
chr1	26633195	26635695	-
chr1	26647014	26649514	+
chr1	26797795	26798901	+
chr1	26803133	26805633	+
chr1	26901520	26904020	+
chr1	27108601	27111101	+
chr1	27124894	27127394	+
chr1	27182211	27184711	+
chr1	27190449	27192949	-
chr1	27190947	27193447	+
chr1	27216869	27216978	-
chr1	27226962	27229462	-
chr1	27273362	27275862	+
chr1	27327377	27329877	+
chr1	27339333	27341833	-
chr1	27481621	27484121	-
chr1	27635124	27637624	+
chr1	27662891	27665391	+
chr1	27680423	27682923	+
chr1	27693337	27695837	-
chr1	27816678	27819178	-
chr1	27930143	27932643	-
chr1	27961727	27964227	-
chr1	27998724	28001224	-
chr1	28089423	28091923	+
chr1	28150963	28153463	+
chr1	28178183	28180683	+
chr1	28213193	28215693	+
chr1	28241236	28243736	-
chr1	28294604	28297104	+
chr1	28415148	28417648	-
chr1	28503455	28505955	-
chr1	28559542	28562042	-
chr1	28564616	28567116	+
chr1	28609002	28611502	+
chr1	28662478	28664978	+
chr1	28826881	28829381	+
chr1	28865708	28868208	+
chr1	28905057	28907557	+
chr1	28908383	28910883	-
chr1	28969604	28972104	-
chr1	29042115	29044615	+
chr1	29096287	29098787	+
chr1	29446558	29449058	+
chr1	29450421	29452921	-
chr1	29508637	29511137	-
chr1	29557454	29559954	-
chr1	29653325	29655825	+
chr1	31199593	31202093	+
chr1	31230683	31233183	-
chr1	31381480	31383980	-
chr1	31538564	31541064	-
chr1	31769644	31772144	-
chr1	31837780	31840280	+
chr1	31845923	31848423	-
chr1	31907527	31910027	+
chr1	32053287	32055787	+
chr1	32110838	32113338	-
chr1	32169768	32172268	-
chr1	32281580	32284080	-
chr1	32403988	32406488	-
chr1	32509482	32511982	+
chr1	32568467	32570967	+
chr1	32642168	32644668	+
chr1	32663886	32666201	+
chr1	32670991	32671235	+
chr1	32674288	32676788	+
chr1	32687926	32690426	-
chr1	32697205	32699705	+
chr1	32707311	32709811	-
chr1	32714461	32716961	+
chr1	32751766	32754266	+
chr1	32799224	32801724	+
chr1	32801840	32804340	-
chr1	32827844	32830344	-
chr1	32829924	32832424	+
chr1	32860062	32862562	-
chr1	33071542	33074042	+
chr1	33116185	33118685	-
chr1	33151812	33154312	+
chr1	33168361	33170861	-
chr1	33240571	33243071	+
chr1	33283633	33286133	-
chr1	33324480	33326980	+
chr1	33366953	33369453	-
chr1	33430286	33432786	-
chr1	33502512	33505012	-
chr1	33647671	33650171	-
chr1	33766320	33768820	+
chr1	33841194	33843694	-
chr1	35261348	35263848	+
chr1	35325417	35327917	-
chr1	35497569	35500069	-
chr1	35581455	35583955	+
chr1	35658743	35661243	-
chr1	35887545	35890045	+
chr1	36023037	36025537	-
chr1	36032380	36034880	+
chr1	36107445	36109945	-
chr1	36184790	36187290	-
chr1	36323490	36325990	+
chr1	36389899	36392399	+
chr1	36522063	36524563	+
chr1	36559533	36562033	+
chr1	36565850	36568350	-
chr1	36615115	36617615	-
chr1	36646441	36648941	+
chr1	36770957	36771993	+
chr1	36787379	36789879	+
chr1	36789755	36792255	-
chr1	36851485	36853985	-
chr1	36863493	36865993	-
chr1	36916086	36918586	-
chr1	36930040	36931643	-
chr1	36948915	36951415	-
chr1	37949978	37952478	+
chr1	37980420	37982920	-
chr1	38019945	38022445	-
chr1	38032458	38034958	+
chr1	38061586	38064086	-
chr1	38156192	38158692	-
chr1	38273865	38275238	-
chr1	38275126	38277626	+
chr1	38325292	38326368	-
chr1	38412729	38415229	-
chr1	38455761	38458261	-
chr1	38471187	38473687	-
chr1	39325495	39327995	-
chr1	39339050	39341550	-
chr1	39471737	39474237	+
chr1	39500308	39502808	+
chr1	39952810	39955310	+
chr1	40025370	40026484	-
chr1	40042521	40045021	-
chr1	40105348	40107848	-
chr1	40229586	40232086	+
chr1	40254533	40257033	-
chr1	40349177	40351677	-
chr1	40538321	40540821	+
chr1	40563142	40565642	-
chr1	40706593	40709093	+
chr1	40759856	40762356	+
chr1	40782981	40785481	-
chr1	40888998	40891498	+
chr1	40962015	40964515	+
chr1	40982214	40984714	+
chr1	41013841	41016341	+
chr1	41131324	41133824	-
chr1	41237275	41239775	+
chr1	41306124	41308624	+
chr1	41328018	41330518	-
chr1	41478235	41480735	+
chr1	41707815	41710315	-
chr1	42800903	42803403	-
chr1	42926086	42928586	+
chr1	43142429	43144929	+
chr1	43168020	43170520	+
chr1	43241413	43243913	+
chr1	43310660	43312243	+
chr1	43318146	43320646	+
chr1	43424847	43427347	-
chr1	43449029	43451529	+
chr1	43638241	43640741	-
chr1	43788781	43791281	+
chr1	43833409	43835909	-
chr1	43855483	43857983	-
chr1	43919918	43922418	+
chr1	44089343	44091843	+
chr1	44171189	44173203	+
chr1	44173012	44175512	-
chr1	44396837	44399337	+
chr1	44433694	44435652	+
chr1	44439043	44440601	+
chr1	44443972	44445607	+
chr1	44456843	44457279	+
chr1	44462198	44464698	+
chr1	44483012	44485512	-
chr1	44686351	44688851	+
chr1	44820939	44823439	-
chr1	45117396	45119896	+
chr1	45140099	45142599	-
chr1	45244412	45246912	+
chr1	45271667	45274153	+
chr1	45279801	45282301	+
chr1	45308616	45311116	-
chr1	45452394	45454894	-
chr1	45477027	45479527	-
chr1	45481341	45483841	+
chr1	45672250	45674750	-
chr1	45806142	45808642	-
chr1	45809650	45812150	+
chr1	45956840	45959340	-
chr1	45976739	45979239	+
chr1	45988562	45991062	-
chr1	46035723	46038223	+
chr1	46084578	46087078	+
chr1	46089731	46092231	-
chr1	46152302	46154802	-
chr1	46160108	46162608	+
chr1	46216485	46218985	-
chr1	46501796	46504296	+
chr1	46598380	46600880	-
chr1	46651634	46654134	+
chr1	46685977	46688477	-
chr1	46686928	46689428	+
chr1	46769038	46771538	-
chr1	46782447	46784947	+
